#OTU ID	MMPRNT1465	MMPRNT1466	MMPRNT1467	MMPRNT1468	MMPRNT1469	MMPRNT1470	MMPRNT1471	MMPRNT1472	MMPRNT1473	MMPRNT1474	MMPRNT1475	MMPRNT1476	MMPRNT1477	MMPRNT1478	MMPRNT1479	MMPRNT1480	MMPRNT1481	MMPRNT1482	MMPRNT1483	MMPRNT1484	MMPRNT1485	MMPRNT1486	MMPRNT1487	MMPRNT1488	MMPRNT1537	MMPRNT1538	MMPRNT1539	MMPRNT1540	MMPRNT1541	MMPRNT1542	MMPRNT1543	MMPRNT1544	MMPRNT1545	MMPRNT1546	MMPRNT1547	MMPRNT1548	MMPRNT1549	MMPRNT1550	MMPRNT1551	MMPRNT1552	MMPRNT1553	MMPRNT1554	MMPRNT1555	MMPRNT1556	MMPRNT1557	MMPRNT1558	MMPRNT1559	MMPRNT1616	MMPRNT1617	MMPRNT1618	MMPRNT1619	MMPRNT1620	MMPRNT1621	MMPRNT1622	MMPRNT1623	MMPRNT1624	MMPRNT1625	MMPRNT1626	MMPRNT1627	MMPRNT1628	MMPRNT1629	MMPRNT1630	MMPRNT1631	MMPRNT1632	MMPRNT1681	MMPRNT1682	MMPRNT1683	MMPRNT1684	MMPRNT1685	MMPRNT1686	MMPRNT1687	MMPRNT1688	MMPRNT1689	MMPRNT1690	MMPRNT1691	MMPRNT1692	MMPRNT1693	MMPRNT1694	MMPRNT1695	MMPRNT1696	MMPRNT1697	MMPRNT1698	MMPRNT1699	MMPRNT1700	MMPRNT1701	MMPRNT1702	MMPRNT1703	MMPRNT1704	MMPRNT1753	MMPRNT1754	MMPRNT1755	MMPRNT1756	MMPRNT1757	MMPRNT1758	MMPRNT1759	MMPRNT1760	MMPRNT1761	MMPRNT1762	MMPRNT1763	MMPRNT1764	MMPRNT1765	MMPRNT1766	MMPRNT1767	MMPRNT1768	MMPRNT1769	MMPRNT1770	MMPRNT1771	MMPRNT1772	MMPRNT1773	MMPRNT1774	MMPRNT1775	MMPRNT1776	MMPRNTCtrl7BB5
Zotu95	45	4	0	213	6	111	1	37	260	0	0	175	297	172	0	0	691	1	93	0	339	2821	0	991	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zotu8608	193	165	221	189	67	0	0	30	0	1046	0	1121	0	0	0	0	130	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	6	0	225	0	8	8	24	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	329	157	530	2	113	30	77	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zotu8049	73	217	1311	29	228	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	124	3	44	3870	545	465	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1068
Zotu9657	98	0	1519	1	0	60	0	0	0	0	0	0	215	0	1	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	2	0	0	0	0	1	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	293	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	48	38	0	0	0	17
Zotu6549	110	1	1	18	1057	847	32	17	106	4268	1645	1356	1907	0	753	4	311	293	5959	1976	421	2427	102	64	1150	0	477	771	385	1816	6	558	92	96	116	125	396	20	333	176	69	105	131	94	6	44	116	78	226	315	594	400	61	521	43	39	1	443	4484	473	6	2	165	522	1000	314	224	520	598	886	2	6	4	2	4	9	6	3	4	42	3	1	2	3	2	2	5	5	2365	2919	1051	178	458	662	785	1088	1737	531	1742	585	114	590	0	597	2514	536	897	499	260	1123	1659	1997	144
Zotu9576	14	11	218	75	455	546	616	632	1619	1509	1354	2021	321	113	2146	2027	160	1789	3975	665	1278	2210	363	645	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1360	632	4007	891	2579	2729	489	175	249	15	433	188	48	291	0	34	106	215	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zotu7693	82	473	826	61	433	9	23	48	120	527	0	330	848	0	0	0	0	0	68	0	0	0	0	35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	855	0	0	114	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	237	0	0	0	0	1	0	1	0	0	0	0	78	1	391	60	0
Zotu961	170	0	415	243	17056	2141	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	90	25	31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	166
Zotu9266	9	0	292	14	13	1	0	0	0	0	0	0	10	0	1	0	2	0	0	0	0	0	0	1	2	0	0	0	7	1	1	3	3	0	0	8	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	4	1	1	1	0	0	1	0	0	0	0	0	3	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zotu9818	46	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	44	0	0	0	0	0	0	10	0	4	0	0	0	0	0	20	0	0	0	0	0	0	26	0	0	0	0	0	0	0	0	0	0	0	0	4	6	9	0	0	0	0	0	11	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zotu7494	69	367	191	23	158	0	0	0	0	0	0	0	0	29	0	0	0	0	0	0	28	5	23	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33	17	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	42	1	5	10	6	0	0	0	0	0	0	4	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zotu9058	10	0	0	0	93	0	0	0	0	0	2034	93	102	0	0	0	384	0	197	1177	653	249	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zotu699	26	277	0	351	1	45	0	0	0	26	1161	3037	1024	1	0	0	0	16	1454	2	29	199	0	3	1	0	1	0	0	0	2	350	0	34	1	12	10	10	22	162	4	238	0	0	0	0	0	0	16	0	0	0	0	0	0	1	2	12	42	26	0	3	0	2	25	65	4	81	59	17	2	2	4	59	16	0	24	1	165	434	216	289	0	0	0	24	272	10	551	26	60	0	0	2	81	0	30	112	0	679	0	1	0	30	0	85	0	11	2	3311	905	0	0
Zotu6781	38	0	0	0	0	0	0	0	0	85	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zotu9282	2	0	0	0	3	6	3	0	0	8	0	2	3	0	4	1	2	2	26	2	4	18	5	0	9	0	11	129	3	20	0	2	0	0	54	0	7	1	9	4	0	2	38	0	0	1	0	0	2	1	78	6	1	3	12	0	0	67	68	144	0	0	1	6	29	5	1	41	31	14	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	322	244	54	0	118	490	1	175	104	2	120	3	2	2	88	132	688	156	0	2	1	3	3	4	5
Zotu9886	2	3	2	4	348	0	102	0	70	0	1	0	259	1	1	3	1	3	0	1	2	2	3	7	0	16	0	0	1	5	19	2	0	6	0	9	7	3	9	3	0	0	1	0	3	0	0	614	3	280	633	134	417	3	1	350	679	812	0	1	1	72	2	1	18	19	12	2	20	11	5	9	13	10	11	9	9	6	7	8	7	1	3	3	6	2	5	6	0	0	0	0	0	0	0	2	0	2	0	0	0	0	1	0	0	0	1	1	0	0	0	0	1
Zotu7628	2	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	719	0	0	0	0	0	0	208	0	0	0	92	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	637	0	100	0	180	276	678	416	1423	0	0	0	916	0	1086	0	129	0	0	0	0	0	671	0	0
Zotu8256	5	4	1	2	3	3	4	1	1	3	2	5	3	3	1	3	1	5	2	14	2	11	3	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	118	0	0	1	3	1	3	76	1	0	0	1	2	0	1	2	1	4	0	0	1	3	0	1	0	1	0	0	0	0	0	0	0	0	2	8	1	4	3	10	6	1	7	10	0	0	0	4	0	999	0	0	87	70	0	0	0	0	0	466	0	0	6	0	39	0	0	0	0
Zotu7290	1	0	1	0	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	104	0	0	0	2	0	0	0	0	4	3	1	0	0	1	2	0	2	0	0	0	0	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2
Zotu8129	2	0	0	0	1	1	1	0	0	0	0	1	0	0	1	0	1	0	0	0	0	0	1	0	0	1	0	0	0	2	0	0	0	0	0	0	0	1	0	9	0	2	2	2	1	1	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0	4	1	7	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	96	0	2	0	0	0	4	0	7	135	0	2	0	0	1	0	2	1	0	0	0	1	0
Zotu5979	2	3	0	1	3	2	3	0	1	1	1	4	2	0	1	0	0	0	2	0	0	2	0	1	2	1	2	128	10	5	0	0	0	0	0	0	0	0	0	1	0	0	76	6	4	0	0	0	1	0	2	0	0	0	0	2	0	0	5	3	0	17	0	14	4	5	1	185	189	0	0	92	1	0	0	0	0	0	3	0	1	0	528	1	3	0	0	1	1	0	262	0	0	0	1	0	0	0	0	0	0	143	0	0	0	0	0	1	0	461	0	0	2
Zotu7351	1	6	5	0	0	2	2	18	5	366	0	0	0	0	3	84	0	2	0	0	0	0	0	0	2	1	16	2	0	0	2	0	4	21	137	0	5	0	13	4	1	1	2	1	0	0	0	102	17	33	68	48	5	1	0	8	5	4	6	9	10	17	2	15	4	4	0	11	15	0	0	1	0	0	0	0	0	0	0	9	2	16	11	16	1	3	12	4	0	2	12	0	0	0	2	1	0	1	0	1	3	2	11	8	0	3	0	6	18	0	0	1	6
Zotu9411	0	282	191	0	0	0	0	3	0	92	0	0	0	0	0	17	0	0	0	0	0	0	0	0	38	328	695	168	45	160	342	104	833	384	253	71	385	108	1074	414	268	204	0	0	30	1	68	161	35	84	86	228	131	207	405	747	444	525	629	271	334	750	241	973	2	3	2	6	16	16	0	2	0	0	0	0	0	0	0	45	26	14	3	14	0	0	2	0	0	241	140	39	401	290	367	112	102	466	292	101	9	108	279	102	0	1	211	0	117	438	1063	157	735
Zotu8265	0	1	0	0	0	3	1	0	3	2	3	3	8	0	1	1	0	5	0	0	0	0	0	0	2	0	1	1	0	2	9	6	2	0	1	6	4	0	3	4	5	2	0	29	4	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2	20	7	5	2	12	3	2	0	0	1	1	1	1	0	0	2	0	2	0	0	2	0	1	1	11	12	13	1	4	9	9	1	6	11	10	2	2	21	9	9	21	4	2	0	0	11	16	5	0
Zotu7003	0	92	116	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	0	0	0	0	0	0	0	0	0	125	1	0	0	5	0	0	4	32	0	118	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	19	6	0	0	0	0	0	9	0	0	0	4	0	0	0	0	0	0	0	0	0	21	1	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	7	0	81	0	24	0	0	0	1	0	0	0	7	0	0	0
Zotu63	0	56	139	0	41	550	0	0	7	0	0	0	209	0	0	0	0	0	251	0	193	209	64	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	506	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	25	15	81	22	55	8	28	23	2	68	21	151	7	8	29	0	55	6	3	69	0	40	18	0	0	0	0	138	0	0	72	0	0	0	0	101	0	0	3791	49	52	0	1	117	0	0	400	0
Zotu9979	0	14	46	0	34	0	0	2	0	0	0	0	0	28	0	40	100	0	0	0	111	36	0	103	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zotu8271	0	9	3	0	1	0	0	0	8	2	17	5	4	0	2	3	0	1	0	0	0	0	8	0	0	0	0	0	0	0	0	3	0	1	0	1	0	0	0	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	3	1	0	5	3	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	2	1	0	41	0	51	18	107	2	1	1	0	0	39	0	0	1	1	0	0	0	0	3	0
Zotu8737	0	2	1	483	564	868	76	45	108	0	1	0	125	80	642	1271	66	186	0	1	1	1	15	448	0	5	0	0	3	2	8	3	0	1	0	7	0	0	3	3	0	0	0	0	0	0	0	0	0	0	1506	0	3	0	1	0	0	2	0	0	0	0	0	0	2113	107	11	81	73	38	9111	5606	6191	9484	6131	5750	9175	5897	8262	2934	5255	5653	801	2627	1879	2862	7373	8434	1	0	0	0	0	1	0	0	4	1	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0
Zotu8846	0	0	906	39	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zotu9597	0	0	64	112	67	711	396	247	788	0	0	0	1	525	0	406	0	72	0	25	0	0	0	0	2089	2630	182	2358	1032	3540	2296	661	481	1855	33	1484	14	23	17	639	65	423	279	0	0	42	0	202	432	84	70	67	225	0	0	234	0	101	275	956	1	0	0	0	934	106	507	786	1198	967	299	747	690	747	659	146	168	88	74	2854	1563	831	1494	3855	760	815	1258	749	0	0	0	0	0	0	0	612	0	188	0	0	0	162	0	1	0	0	0	0	0	0	0	0	0
Zotu939	0	0	66	4	8	421	10	51	59	0	0	0	0	12	0	83	0	1	0	0	0	0	0	0	360	241	65	388	234	583	480	89	121	79	1	194	0	6	10	131	10	69	64	0	0	12	67	67	146	119	4	20	72	0	0	83	0	36	101	200	0	0	0	0	175	28	82	149	203	207	62	165	160	160	193	65	55	34	16	503	259	90	312	517	141	154	228	143	0	0	0	0	0	0	0	4	0	3	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0
Zotu9653	0	0	16	17	0	0	0	1	0	0	0	7	0	4	7	0	8	36	0	0	0	0	465	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	87	0	0	0	1145	32	19	0	0	1	0	0	804	2	20	68	33	38	2	1	0	0	0	0	8	100	1	24	224	147	120	19	59	117	104	119	51	394	329	232	231	23	492	153	678	58	378	86	0	0	0	0	0	31	0	0	0	0	0	0	1	0	0	0	0	0	0	25	41	0	0	10	4
Zotu6392	0	0	1	400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35	0	1	0	0	61	0	1715	1743	54	858	0	433	397	0	0	1385	12	0	0	267	1	3	4	34	16	0	0	0	0	1	0	1	2	140	12	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	431	0	6	0	11	694	0	4336	0	1	628	109	150	23	6	13	0	166	100	0	3	0	0
Zotu7109	0	0	0	9	9	312	10002	1881	5384	0	33	0	0	0	0	0	515	3086	0	1750	4216	0	0	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1460	2230	3192	0	0	0	0	0	0	0	0	0	0	1	3	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zotu5880	0	0	0	0	52	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	300	0	0
Zotu9920	0	0	0	0	3	4	0	0	0	9	31	9	26	0	0	0	4	0	89	21	6	12	17	0	0	0	0	0	3	0	0	0	0	0	22	18	0	6	0	6	16	11	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zotu621	0	0	0	0	1	0	0	44	0	0	1185	0	0	507	63	1	0	0	0	21	0	0	88	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	734	520	0	672	0	0	0	0	0	0	503	628	0	525	0	246	0	0	0	0	0	0	0
Zotu5086	0	0	0	0	0	642	0	0	0	0	2768	238	0	0	0	0	0	0	0	278	57	0	0	0	0	0	0	0	0	0	0	0	0	0	110	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	1461	0	0	0	0	0	0	0	0	0	0	2737	433	761	168	2961	2664	423	318	1	1958	0	276	0	0	0	0	826	231	2709	2021	168	594	2009	4784	0
Zotu9322	0	0	0	0	0	510	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	187	607	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
